2019,광진구,사업시설 관리 사업 지원 및 임대 서비스업,467,127,"9,746","5,245","4,501",238,749,221,"8,809",8,188,-,-,390,"4,203",31,"4,563",46,980
2019,광진구,공공행정 국방 및 사회보장 행정,36,6,"2,678","1,627","1,051",-,-,-,-,36,"2,678",-,-,35,"2,668",-,-,1,10
2019,광진구,교육 서비스업,"1,209",660,"14,184","6,079","8,105",950,"2,649",103,"1,160",116,"10,016",40,359,"1,101","6,115",14,"3,819",94,"4,250"
2019,광진구,보건업 및 사회복지 서비스업,916,381,"11,551","2,326","9,225",743,"5,716",8,203,57,"3,953",108,"1,679",873,"8,199",6,327,37,"3,025"
2019,광진구,예술 스포츠 및 여가관련 서비스업,"1,052",484,"4,209","2,261","1,948",969,"2,141",45,"1,490",22,531,16,47,"1,015","2,425",10,208,27,"1,576"
2019,광진구,협회 및 단체 수리 및 기타 개인 서비스업,"2,552","1,288","5,828","2,649","3,179","2,042","3,560",38,657,108,712,364,899,"2,471","4,802",13,427,68,599
2019,동대문구,광업,2,-,4,4,-,-,-,2,4,-,-,-,-,2,4,-,-,-,-
2019,동대문구,제조업,"3,146",805,"12,956","6,821","6,135","2,743","8,974",394,"3,903",7,66,2,13,"3,076","11,513",42,"1,184",28,259
2019,동대문구,전기 가스 증기 및 공기조절 공급업,2,1,3,2,1,1,2,1,1,-,-,-,-,2,3,-,-,-,-
2019,동대문구,수도 하수 및 폐기물 처리 원료 재생업,20,1,143,119,24,5,12,8,111,7,20,-,-,19,140,-,-,1,3
2019,동대문구,건설업,735,110,"5,797","4,865",932,471,"1,473",261,"4,190",3,134,-,-,710,"4,897",15,684,10,216
2019,동대문구,도매 및 소매업,"10,599","3,467","30,950","17,991","12,959","8,863","18,411","1,715","12,432",19,103,2,4,"10,089","25,373",144,"2,036",366,"3,541"
2019,동대문구,운수 및 창고업,"3,523",168,"6,520","6,040",480,"3,426","3,864",72,"1,118",20,"1,457",5,81,"3,487","4,906",2,31,34,"1,583"
2019,동대문구,숙박 및 음식점업,"4,845","2,644","14,420","5,724","8,696","4,639","12,798",194,"1,492",10,89,2,41,"4,686","13,109",14,131,145,"1,180"
2019,동대문구,정보통신업,238,46,"1,931","1,065",866,126,254,93,"1,261",16,402,3,14,214,933,7,122,17,876
2019,동대문구,금융 및 보험업,260,43,"4,007","1,331","2,676",33,56,166,"3,391",60,559,1,1,83,622,14,241,163,"3,144"
2019,동대문구,부동산업,"1,453",492,"4,489","2,894","1,595","1,122","1,806",151,"1,416",32,115,148,"1,152","1,384","3,748",15,119,54,622
2019,동대문구,전문 과학 및 기술 서비스업,633,107,"7,325","4,740","2,585",392,"1,186",170,"4,097",61,"1,986",10,56,557,"3,228",41,"3,346",35,751
2019,동대문구,사업시설 관리 사업 지원 및 임대 서비스업,446,134,"6,985","3,016","3,969",231,678,194,"5,227",16,"1,032",5,48,363,"3,008",27,"3,130",56,847
2019,동대문구,공공행정 국방 및 사회보장 행정,50,4,"3,430","2,240","1,190",-,-,-,-,49,"3,429",1,1,50,"3,430",-,-,-,-
2019,동대문구,교육 서비스업,"1,027",545,"16,657","8,424","8,233",786,"2,507",75,"1,128",128,"12,650",38,372,919,"7,254",18,"2,853",90,"6,550"
2019,동대문구,보건업 및 사회복지 서비스업,"1,051",417,"15,154","3,737","11,417",804,"6,812",3,35,59,"5,855",185,"2,452","1,011","9,944",6,340,34,"4,870"
2019,동대문구,예술 스포츠 및 여가관련 서비스업,762,318,"2,344","1,211","1,133",694,"1,601",32,161,26,546,10,36,729,"1,848",5,118,28,378
2019,동대문구,협회 및 단체 수리 및 기타 개인 서비스업,"2,532","1,154","5,285","2,843","2,442","1,972","3,195",31,444,145,587,384,"1,059","2,443","4,741",15,98,74,446
2019,중랑구,제조업,"3,423","1,042","14,695","6,422","8,273","3,152","12,153",261,"2,419",10,123,-,-,"3,366","13,952",26,430,31,313
2019,중랑구,전기 가스 증기 및 공기조절 공급업,6,1,118,74,44,2,2,3,34,1,82,-,-,5,36,-,-,1,82
2019,중랑구,수도 하수 및 폐기물 처리 원료 재생업,21,4,206,180,26,5,10,12,189,4,7,-,-,21,206,-,-,-,-
2019,중랑구,건설업,965,144,"6,429","5,451",978,708,"2,268",256,"4,155",1,6,-,-,927,"5,152",17,586,21,691
2019,중랑구,도매 및 소매업,"5,181","2,032","15,505","8,023","7,482","4,478","10,115",680,"4,980",19,404,4,6,"4,894","12,365",37,698,250,"2,442"
2019,중랑구,운수 및 창고업,"6,550",272,"12,496","11,828",668,"6,436","6,966",89,"4,826",25,704,-,-,"6,498","10,445",3,557,49,"1,494"
2019,중랑구,숙박 및 음식점업,"4,171","2,486","11,311","4,312","6,999","4,082","10,405",83,871,3,15,3,20,"4,100","10,508",4,31,67,772
2019,중랑구,정보통신업,142,28,894,582,312,73,187,60,486,8,219,1,2,129,578,1,5,12,311
2019,중랑구,금융 및 보험업,158,29,"1,741",661,"1,080",37,72,72,"1,051",49,618,-,-,59,235,10,160,89,"1,346"
2019,중랑구,부동산업,"1,161",412,"3,100","1,963","1,137",899,"1,396",109,919,13,56,140,729,"1,105","2,379",8,406,48,315
2019,중랑구,전문 과학 및 기술 서비스업,386,80,"1,726","1,074",652,269,701,88,833,27,190,2,2,342,"1,080",12,418,32,228
2019,중랑구,사업시설 관리 사업 지원 및 임대 서비스업,350,96,"3,092","1,884","1,208",206,701,124,"2,241",11,113,9,37,293,"1,834",12,690,45,568
2019,중랑구,공공행정 국방 및 사회보장 행정,47,3,"3,533","2,224","1,309",-,-,-,-,47,"3,533",-,-,47,"3,533",-,-,-,-
2019,중랑구,교육 서비스업,915,553,"7,925","2,482","5,443",745,"2,198",56,932,80,"4,528",34,267,847,"5,407",10,843,58,"1,675"
2019,중랑구,보건업 및 사회복지 서비스업,"1,031",461,"13,013","2,389","10,624",857,"7,267",8,148,69,"4,528",97,"1,070",974,"8,962",10,"2,013",47,"2,038"
2019,중랑구,예술 스포츠 및 여가관련 서비스업,968,413,"2,543","1,324","1,219",876,"1,769",16,114,23,430,53,230,948,"2,145",1,9,19,389
2019,중랑구,협회 및 단체 수리 및 기타 개인 서비스업,"2,753","1,463","5,018","2,312","2,706","2,136","3,256",30,431,94,317,493,"1,014","2,683","4,682",4,24,66,312
2019,성북구,제조업,"2,144",619,"7,873","3,721","4,152","2,005","6,698",131,"1,035",5,40,3,100,"2,119","7,546",14,206,11,121
2019,성북구,전기 가스 증기 및 공기조절 공급업,4,-,8,8,-,-,-,4,8,-,-,-,-,3,3,1,5,-,-
2019,성북구,수도 하수 및 폐기물 처리 원료 재생업,13,5,171,153,18,6,20,6,149,1,2,-,-,13,171,-,-,-,-
2019,성북구,건설업,575,90,"4,133","3,421",712,410,"1,127",161,"2,974",4,32,-,-,552,"3,296",13,499,10,338
2019,성북구,도매 및 소매업,"4,697","1,945","14,662","7,442","7,220","4,025","9,333",657,"5,253",14,65,1,11,"4,399","11,707",62,899,236,"2,056"
2019,성북구,운수 및 창고업,"3,557",165,"6,130","5,766",364,"3,510","3,745",34,"2,227",12,156,1,2,"3,539","5,370",4,590,14,170
2019,성북구,숙박 및 음식점업,"4,461","2,420","13,323","5,294","8,029","4,251","11,543",194,"1,669",14,107,2,4,"4,304","11,858",12,125,145,"1,340"
2019,성북구,정보통신업,241,49,"1,900","1,189",711,104,230,122,"1,203",14,464,1,3,223,"1,286",4,49,14,565
2019,성북구,금융 및 보험업,144,30,"1,576",758,818,23,57,67,"1,018",53,499,1,2,42,175,12,170,90,"1,231"
2019,성북구,부동산업,"1,203",501,"3,827","2,517","1,310",959,"1,405",86,"1,424",27,144,131,854,"1,158","2,522",12,"1,022",33,283
2019,성북구,전문 과학 및 기술 서비스업,480,89,"5,384","3,195","2,189",286,764,147,"1,783",38,"2,807",9,30,428,"1,752",21,"3,159",31,473
2019,성북구,사업시설 관리 사업 지원 및 임대 서비스업,264,77,"5,624","3,053","2,571",155,440,100,"4,809",9,375,-,-,228,"2,306",12,"2,337",24,981
2019,성북구,공공행정 국방 및 사회보장 행정,51,6,"3,308","2,142","1,166",-,-,-,-,51,"3,308",-,-,51,"3,308",-,-,-,-
2019,성북구,교육 서비스업,"1,368",812,"21,947","10,045","11,902","1,078","3,189",91,"1,048",180,"17,550",19,160,"1,212","8,047",16,"6,170",140,"7,730"
2019,성북구,보건업 및 사회복지 서비스업,"1,045",482,"13,249","2,459","10,790",731,"5,563",10,287,132,"4,921",172,"2,478",962,"9,175",18,363,65,"3,711"
2019,성북구,예술 스포츠 및 여가관련 서비스업,745,302,"2,323","1,235","1,088",660,"1,561",35,182,35,549,15,31,705,"1,822",3,16,37,485
2019,성북구,협회 및 단체 수리 및 기타 개인 서비스업,"2,625","1,330","5,567","2,577","2,990","2,026","3,273",22,269,142,698,435,"1,327","2,523","4,839",24,343,78,385
2019,강북구,제조업,"1,456",406,"5,864","2,654","3,210","1,380","5,086",72,707,4,71,-,-,"1,445","5,628",5,147,6,89
2019,강북구,전기 가스 증기 및 공기조절 공급업,3,2,84,56,28,1,1,1,1,1,82,-,-,2,2,-,-,1,82
2019,강북구,수도 하수 및 폐기물 처리 원료 재생업,8,1,338,286,52,1,1,6,172,1,165,-,-,8,338,-,-,-,-
2019,강북구,건설업,522,66,"2,198","1,798",400,402,981,118,"1,197",2,20,-,-,510,"2,011",2,15,10,172
2019,강북구,도매 및 소매업,"3,823","1,590","10,726","5,356","5,370","3,328","7,465",463,"3,154",21,71,11,36,"3,601","8,717",35,352,187,"1,657"
2019,강북구,운수 및 창고업,"3,108",143,"6,305","6,014",291,"3,057","3,342",38,"2,783",12,178,1,2,"3,085","5,188",4,688,19,429
2019,강북구,숙박 및 음식점업,"3,779","2,177","11,090","4,498","6,592","3,669","9,989",100,"1,062",3,13,7,26,"3,696","10,201",6,32,77,857
2019,강북구,정보통신업,117,20,759,382,377,56,142,50,494,10,120,1,3,99,366,4,60,14,333
2019,강북구,금융 및 보험업,282,71,"3,989","1,120","2,869",85,247,169,"3,378",28,364,-,-,118,567,5,165,159,"3,257"
2019,강북구,부동산업,811,317,"1,876","1,188",688,665,"1,088",62,360,8,27,76,401,787,"1,675",6,33,18,168
2019,강북구,전문 과학 및 기술 서비스업,314,57,"1,241",665,576,234,748,48,291,28,186,4,16,284,"1,002",7,61,23,178
2019,강북구,사업시설 관리 사업 지원 및 임대 서비스업,222,76,"3,737","1,280","2,457",137,366,76,"3,043",7,310,2,18,188,"2,080",8,40,26,"1,617"
2019,강북구,공공행정 국방 및 사회보장 행정,44,2,"3,108","1,916","1,192",-,-,-,-,44,"3,108",-,-,43,"3,102",-,-,1,6
2019,강북구,교육 서비스업,683,382,"5,911","1,945","3,966",564,"1,503",33,425,70,"3,825",16,158,631,"3,764",8,73,44,"2,074"
2019,강북구,보건업 및 사회복지 서비스업,816,307,"10,099","1,847","8,252",582,"5,122",2,23,58,"1,995",174,"2,959",774,"9,399",4,14,38,686
2019,강북구,예술 스포츠 및 여가관련 서비스업,751,366,"2,125","1,135",990,696,"1,481",17,105,26,518,12,21,725,"1,624",4,20,22,481
2019,강북구,협회 및 단체 수리 및 기타 개인 서비스업,"2,275","1,170","4,454","1,994","2,460","1,797","2,931",26,279,58,329,394,915,"2,229","4,055",6,105,40,294
2019,도봉구,농업 임업 및 어업,1,-,1,1,-,-,-,1,1,-,-,-,-,1,1,-,-,-,-
2019,도봉구,광업,1,-,1,1,-,-,-,1,1,-,-,-,-,1,1,-,-,-,-
2019,도봉구,제조업,945,266,"3,794","1,808","1,986",867,"3,122",73,635,5,37,-,-,935,"3,696",3,29,7,69
2019,도봉구,전기 가스 증기 및 공기조절 공급업,4,-,22,11,11,2,18,1,3,-,-,1,1,4,22,-,-,-,-
2019,도봉구,수도 하수 및 폐기물 처리 원료 재생업,8,2,94,80,14,1,4,7,90,-,-,-,-,7,91,-,-,1,3
2019,도봉구,건설업,486,81,"3,565","2,842",723,356,"1,151",130,"2,414",-,-,-,-,470,"3,289",8,82,8,194
2019,도봉구,도매 및 소매업,"3,367","1,401","10,797","5,363","5,434","2,928","6,873",420,"3,751",18,168,1,5,"3,152","8,115",20,295,195,"2,387"
2019,도봉구,운수 및 창고업,"5,002",156,"9,064","8,665",399,"4,948","5,080",46,"3,854",8,130,-,-,"4,987","8,432",2,348,13,284
2019,도봉구,숙박 및 음식점업,"2,814","1,591","8,203","3,136","5,067","2,720","7,289",84,813,9,98,1,3,"2,746","7,578",9,68,59,557
2019,도봉구,정보통신업,81,12,752,490,262,50,135,24,263,6,351,1,3,76,664,-,-,5,88
2019,도봉구,금융 및 보험업,119,19,"1,107",474,633,39,123,60,704,20,280,-,-,51,193,3,57,65,857
2019,도봉구,부동산업,808,320,"2,760","1,835",925,591,978,58,848,4,40,155,894,779,"2,271",2,294,27,195
2019,도봉구,전문 과학 및 기술 서비스업,337,59,"1,756",974,782,263,861,46,630,25,259,3,6,300,"1,108",9,371,28,277
2019,도봉구,사업시설 관리 사업 지원 및 임대 서비스업,181,51,"2,030","1,268",762,99,315,77,"1,685",4,26,1,4,150,620,8,"1,114",23,296
2019,도봉구,공공행정 국방 및 사회보장 행정,38,2,"3,892","2,318","1,574",-,-,-,-,38,"3,892",-,-,38,"3,892",-,-,-,-
2019,도봉구,교육 서비스업,926,552,"7,318","2,329","4,989",766,"1,934",60,762,70,"4,319",30,303,864,"5,387",7,51,55,"1,880"
2019,도봉구,보건업 및 사회복지 서비스업,824,394,"11,538","2,691","8,847",584,"4,541",6,85,64,"4,025",170,"2,887",767,"8,704",7,100,50,"2,734"
2019,도봉구,예술 스포츠 및 여가관련 서비스업,618,288,"1,778",951,827,579,"1,341",11,63,11,316,17,58,605,"1,476",1,2,12,300
2019,도봉구,협회 및 단체 수리 및 기타 개인 서비스업,"2,068","1,075","4,467","2,361","2,106","1,570","2,447",38,845,70,287,390,888,"2,015","3,829",4,39,49,599
2019,노원구,농업 임업 및 어업,1,-,1,1,-,-,-,-,-,1,1,-,-,-,-,-,-,1,1
2019,노원구,제조업,797,222,"3,533","1,884","1,649",660,"2,251",129,"1,152",6,123,2,7,767,"3,084",18,200,12,249
2019,노원구,전기 가스 증기 및 공기조절 공급업,8,-,288,242,46,1,1,4,146,3,141,-,-,1,1,-,-,7,287
2019,노원구,수도 하수 및 폐기물 처리 원료 재생업,19,6,234,203,31,5,20,14,214,-,-,-,-,15,113,1,3,3,118
2019,노원구,건설업,552,126,"2,508","1,916",592,392,"1,104",160,"1,404",-,-,-,-,537,"2,334",6,60,9,114
2019,노원구,도매 및 소매업,"4,965","2,266","15,458","7,146","8,312","4,158","9,818",782,"5,541",21,79,4,20,"4,454","11,391",45,445,466,"3,622"
2019,노원구,운수 및 창고업,"6,564",261,"11,955","11,375",580,"6,463","6,609",63,"4,531",38,815,-,-,"6,506","9,174",4,773,54,"2,008"
2019,노원구,숙박 및 음식점업,"4,278","2,356","14,520","5,773","8,747","4,056","12,297",194,"2,097",16,85,12,41,"4,108","12,673",15,96,155,"1,751"
2019,노원구,정보통신업,167,43,"1,082",663,419,74,155,77,600,15,320,1,7,152,742,3,10,12,330
